GCAM_REG,Pollutant,AGG_SEC,MC (million Euros per kt),Delta EM (kt),EM (kt),CUM_REDUCTIONS (kt)
India,VOC,Waste,12.222,-114.4264536,0,-251.0876701
India,VOC,Waste,,0,418.9101416,-251.0876701
Indonesia,NH3,ALL,,0,2493.058346,0
Indonesia,NH3,Agriculture,-0.29,-397.8206396,0,-397.8206396
Indonesia,NH3,Agriculture,0.159,-80.2722779,0,-478.0929175
Indonesia,NH3,Agriculture,0.395,-157.0665735,0,-635.159491
Indonesia,NH3,Agriculture,0.493,-159.2921353,0,-794.4516263
Indonesia,NH3,Agriculture,0.537,-159.2921354,0,-953.7437617
Indonesia,NH3,Agriculture,0.594,-159.2921353,0,-1113.035897
Indonesia,NH3,Agriculture,0.628,-159.2921354,0,-1272.328032
Indonesia,NH3,Agriculture,0.712,-159.2921355,0,-1431.620168
Indonesia,NH3,Agriculture,4.987,-139.5671981,0,-1571.187366
Indonesia,NH3,Agriculture,,0,2289.164148,-1571.187366
Indonesia,NH3,Industry,-4396.646,-0.0177951,0,-0.0177951
Indonesia,NH3,Industry,9.443,-18.3334238,0,-18.3512189
Indonesia,NH3,Industry,,0,21.4278909,-18.3512189
Indonesia,NH3,Other,,0,167.795362,0
Indonesia,NH3,Power,19.617,-0.052328,0,-0.052328
Indonesia,NH3,Power,,0,0.2560072,-0.052328
Indonesia,NH3,Residential/Commercial,,0,0.4339457,0
Indonesia,NH3,Transport,-0.001,-1.1768277,0,-1.1768277
Indonesia,NH3,Transport,0,-0.9040286,0,-2.0808563
Indonesia,NH3,Transport,23.716,-1.3391853,0,-3.4200416
Indonesia,NH3,Transport,,0,13.9809922,-3.4200416
Indonesia,NOX,ALL,,0,3385.288947,0
Indonesia,NOX,Agriculture,3.614,-5.9769177,0,-5.9769177
Indonesia,NOX,Agriculture,,0,288.6690764,-5.9769177
Indonesia,NOX,Industry,-19.661,-3.9794766,0,-3.9794766
Indonesia,NOX,Industry,0.108,-2.415912,0,-6.3953886
Indonesia,NOX,Industry,0.882,-55.818633,0,-62.2140216
Indonesia,NOX,Industry,1.127,-33.1793599,0,-95.3933815
Indonesia,NOX,Industry,1.964,-56.7874197,0,-152.1808012
Indonesia,NOX,Industry,2.109,-84.4414445,0,-236.6222457
Indonesia,NOX,Industry,4.305,-5.7995748,0,-242.4218205
Indonesia,NOX,Industry,4.482,-28.7262557,0,-271.1480762
Indonesia,NOX,Industry,6.856,-0.8042752,0,-271.9523514
Indonesia,NOX,Industry,13.057,-25.7518988,0,-297.7042502
Indonesia,NOX,Industry,,0,460.6097554,-297.7042502
Indonesia,NOX,Other,,0,13,0
Indonesia,NOX,Power,-21.518,-0.0145152,0,-0.0145152
Indonesia,NOX,Power,0.191,-0.12844,0,-0.1429552
Indonesia,NOX,Power,1.68,-23.4729681,0,-23.6159233
Indonesia,NOX,Power,1.772,-157.3774647,0,-180.993388
Indonesia,NOX,Power,1.777,-127.7784696,0,-308.7718576
Indonesia,NOX,Power,1.822,-13.3590644,0,-322.130922
Indonesia,NOX,Power,5.17,-0.4756425,0,-322.6065645
Indonesia,NOX,Power,5.473,-31.0511535,0,-353.657718
Indonesia,NOX,Power,16.073,-0.11679,0,-353.774508
Indonesia,NOX,Power,,0,459.893208,-353.774508
Indonesia,NOX,Residential/Commercial,1.24,-0.17304,0,-0.17304
Indonesia,NOX,Residential/Commercial,3.985,-0.102344,0,-0.275384
Indonesia,NOX,Residential/Commercial,11.789,-6.039224,0,-6.314608
Indonesia,NOX,Residential/Commercial,,0,22.72754,-6.314608
Indonesia,NOX,Transport,-0.292,-0.0021385,0,-0.0021385
Indonesia,NOX,Transport,0.022,-195.9396771,0,-195.9418156
Indonesia,NOX,Transport,0.083,-200.4298616,0,-396.3716772
Indonesia,NOX,Transport,0.425,-123.5888526,0,-519.9605298
Indonesia,NOX,Transport,1.116,-12.3381086,0,-532.2986384
Indonesia,NOX,Transport,2.735,-17.8016754,0,-550.1003138
Indonesia,NOX,Transport,3.885,-99.7010923,0,-649.8014061
Indonesia,NOX,Transport,4.236,-196.6989961,0,-846.5004022
Indonesia,NOX,Transport,5.1,-143.1968046,0,-989.6972068
Indonesia,NOX,Transport,5.927,-202.1699384,0,-1191.867145
Indonesia,NOX,Transport,9.314,-167.4804396,0,-1359.347585
Indonesia,NOX,Transport,,0,2131.300752,-1359.347585
Indonesia,NOX,Waste,-142.591,-2.9946035,0,-2.9946035
Indonesia,NOX,Waste,0,-0.0438032,0,-3.0384067
Indonesia,NOX,Waste,71.841,-3.5858611,0,-6.6242678
Indonesia,NOX,Waste,,0,9.0886159,-6.6242678
Indonesia,PM,ALL,,0,775.7467799,0
Indonesia,PM,Agriculture,0.12,-179.3075318,0,-179.3075318
Indonesia,PM,Agriculture,519.286,-4.3373333,0,-183.6448651
Indonesia,PM,Agriculture,,0,293.6323803,-183.6448651
Indonesia,PM,Industry,-4.946,-15.8192734,0,-15.8192734
Indonesia,PM,Industry,0.042,-5.7836965,0,-21.6029699
Indonesia,PM,Industry,0.142,-4.0857013,0,-25.6886712
Indonesia,PM,Industry,0.16,-0.1677578,0,-25.856429
Indonesia,PM,Industry,0.441,-5.1974394,0,-31.0538684
Indonesia,PM,Industry,0.589,-7.5035911,0,-38.5574595
Indonesia,PM,Industry,0.874,-27.8318788,0,-66.3893383
Indonesia,PM,Industry,1.291,-26.6238247,0,-93.013163
Indonesia,PM,Industry,2.586,-41.3708668,0,-134.3840298
Indonesia,PM,Industry,18.422,-6.7600635,0,-141.1440933
Indonesia,PM,Industry,125.97,-10.9693979,0,-152.1134912
Indonesia,PM,Industry,,0,192.8683977,-152.1134912
Indonesia,PM,Power,0.588,-0.15222,0,-0.15222
Indonesia,PM,Power,0.958,-4.7890794,0,-4.9412994
Indonesia,PM,Power,0.961,-22.6178003,0,-27.5590997
Indonesia,PM,Power,1.144,-22.6701393,0,-50.229239
Indonesia,PM,Power,1.818,-2.6750187,0,-52.9042577
Indonesia,PM,Power,11.861,-0.0441005,0,-52.9483582
Indonesia,PM,Power,,0,59.3631203,-52.9483582
Indonesia,PM,Residential/Commercial,0,-0.8238099,0,-0.8238099
Indonesia,PM,Residential/Commercial,0.195,-0.0404165,0,-0.8642264
Indonesia,PM,Residential/Commercial,8.747,-0.0373045,0,-0.9015309
Indonesia,PM,Residential/Commercial,14.255,-1.0654521,0,-1.966983
Indonesia,PM,Residential/Commercial,48.235,-6.6386835,0,-8.6056665
Indonesia,PM,Residential/Commercial,84.772,-1.6251832,0,-10.2308497
Indonesia,PM,Residential/Commercial,,0,13.5582666,-10.2308497
Indonesia,PM,Transport,0.075,-3.5364131,0,-3.5364131
Indonesia,PM,Transport,0.191,-0.9347656,0,-4.4711787
Indonesia,PM,Transport,0.241,-23.1858787,0,-27.6570574
Indonesia,PM,Transport,0.25,-17.2411242,0,-44.8981816
Indonesia,PM,Transport,0.26,-1.0582709,0,-45.9564525
Indonesia,PM,Transport,0.742,-1.3959094,0,-47.3523619
Indonesia,PM,Transport,3.158,-1.711955,0,-49.0643169
Indonesia,PM,Transport,10.443,-5.5627947,0,-54.6271116
Indonesia,PM,Transport,35.498,-15.2578692,0,-69.8849808
Indonesia,PM,Transport,110.66,-37.2383833,0,-107.1233641
Indonesia,PM,Transport,,0,162.4779201,-107.1233641
Indonesia,PM,Waste,-97.582,-4.3758632,0,-4.3758632
Indonesia,PM,Waste,0,-0.3476526,0,-4.7235158
Indonesia,PM,Waste,1.006,-5.4294944,0,-10.1530102
Indonesia,PM,Waste,1.111,-4.2277028,0,-14.380713
Indonesia,PM,Waste,9.39,-4.5967945,0,-18.9775075
Indonesia,PM,Waste,19.196,-26.5702099,0,-45.5477174
Indonesia,PM,Waste,284.332,-1.1006294,0,-46.6483468
Indonesia,PM,Waste,,0,53.8466949,-46.6483468
Indonesia,SO2,ALL,,0,1650.074903,0
Indonesia,SO2,Agriculture,3.373,-6.4038404,0,-6.4038404
Indonesia,SO2,Agriculture,,0,8.5384538,-6.4038404
Indonesia,SO2,Industry,-2164.107,-0.0361529,0,-0.0361529
Indonesia,SO2,Industry,0.082,-125.4683013,0,-125.5044542
Indonesia,SO2,Industry,0.123,-122.31666,0,-247.8211142
Indonesia,SO2,Industry,0.356,-58.2662173,0,-306.0873315
Indonesia,SO2,Industry,0.716,-55.9431205,0,-362.030452
Indonesia,SO2,Industry,0.915,-44.9103503,0,-406.9408023
Indonesia,SO2,Industry,1.715,-24.985851,0,-431.9266533
Indonesia,SO2,Industry,2.245,-114.947823,0,-546.8744763
Indonesia,SO2,Industry,2.297,-16.6348357,0,-563.509312
Indonesia,SO2,Industry,2.884,-127.62468,0,-691.133992
Indonesia,SO2,Industry,6.205,-65.5491384,0,-756.6831304
Indonesia,SO2,Industry,,0,1004.537962,-756.6831304
Indonesia,SO2,Power,-0.204,-1.5308607,0,-1.5308607
Indonesia,SO2,Power,0.551,-4.4145402,0,-5.9454009
Indonesia,SO2,Power,0.611,-73.823539,0,-79.7689399
Indonesia,SO2,Power,1.042,-107.1039053,0,-186.8728452
Indonesia,SO2,Power,1.082,-212.2989721,0,-399.1718173
Indonesia,SO2,Power,1.083,-75.5742413,0,-474.7460586
Indonesia,SO2,Power,1.095,-13.1004886,0,-487.8465472
Indonesia,SO2,Power,6.602,-0.1136667,0,-487.9602139
Indonesia,SO2,Power,32.243,-42.8905375,0,-530.8507514
Indonesia,SO2,Power,,0,574.7605502,-530.8507514
Indonesia,SO2,Residential/Commercial,,0,5.2904999,0
Indonesia,SO2,Transport,2.233,-2.6698591,0,-2.6698591
Indonesia,SO2,Transport,16.373,-23.65008,0,-26.3199391
Indonesia,SO2,Transport,,0,55.0234043,-26.3199391
Indonesia,SO2,Waste,-677.134,-0.6306044,0,-0.6306044
Indonesia,SO2,Waste,0,-0.0092979,0,-0.6399023
Indonesia,SO2,Waste,,0,1.9240334,-0.6399023
Indonesia,VOC,ALL,,0,2688.458805,0
Indonesia,VOC,Agriculture,0.09,-240.7844,0,-240.7844
Indonesia,VOC,Agriculture,,0,778.2803641,-240.7844
Indonesia,VOC,Industry,-0.234,-334.8308205,0,-334.8308205
Indonesia,VOC,Industry,0.286,-1.1265572,0,-335.9573777
Indonesia,VOC,Industry,0.356,-1.2369135,0,-337.1942912
Indonesia,VOC,Industry,1.091,-2.1435623,0,-339.3378535
Indonesia,VOC,Industry,2.315,-27.5910698,0,-366.9289233
Indonesia,VOC,Industry,10.207,-17.7835201,0,-384.7124434
Indonesia,VOC,Industry,,0,883.8978451,-384.7124434
Indonesia,VOC,Power,,0,5.434825,0
Indonesia,VOC,Residential/Commercial,0,-0.7026097,0,-0.7026097
Indonesia,VOC,Residential/Commercial,0.225,-0.034986,0,-0.7375957
Indonesia,VOC,Residential/Commercial,4.99,-1.6917451,0,-2.4293408
Indonesia,VOC,Residential/Commercial,32.94,-14.1021003,0,-16.5314411
Indonesia,VOC,Residential/Commercial,,0,20.6061775,-16.5314411
Indonesia,VOC,Transport,0.012,-6.9788382,0,-6.9788382
Indonesia,VOC,Transport,0.024,-10.5157288,0,-17.494567
Indonesia,VOC,Transport,0.203,-9.6513818,0,-27.1459488
Indonesia,VOC,Transport,0.277,-63.0333495,0,-90.1792983
Indonesia,VOC,Transport,0.354,-110.6546451,0,-200.8339434
Indonesia,VOC,Transport,0.906,-100.5388889,0,-301.3728323
Indonesia,VOC,Transport,2.95,-80.7945296,0,-382.1673619
Indonesia,VOC,Transport,82.645,-51.7106363,0,-433.8779982
Indonesia,VOC,Transport,,0,948.3867792,-433.8779982
Indonesia,VOC,Waste,-116.619,-3.6615256,0,-3.6615256
Indonesia,VOC,Waste,0,-0.3495988,0,-4.0111244
Indonesia,VOC,Waste,1.04,-9.2963416,0,-13.307466
Indonesia,VOC,Waste,7.449,-1.8651322,0,-15.1725982
Indonesia,VOC,Waste,19.744,-28.3462199,0,-43.5188181
Indonesia,VOC,Waste,,0,51.8528141,-43.5188181
Japan,NH3,ALL,,0,416.0180521,0
Japan,NH3,Agriculture,-0.267,-40.526697,0,-40.526697
Japan,NH3,Agriculture,0.113,-4.5137579,0,-45.0404549
Japan,NH3,Agriculture,0.131,-16.1424471,0,-61.182902
Japan,NH3,Agriculture,0.219,-20.5411966,0,-81.7240986
Japan,NH3,Agriculture,0.306,-20.5411965,0,-102.2652951
Japan,NH3,Agriculture,0.372,-20.5411968,0,-122.8064919
Japan,NH3,Agriculture,0.477,-20.5411968,0,-143.3476887
Japan,NH3,Agriculture,0.944,-20.5411961,0,-163.8888848
Japan,NH3,Agriculture,2.413,-20.5411964,0,-184.4300812
Japan,NH3,Agriculture,6.527,-17.7957928,0,-202.225874
Japan,NH3,Agriculture,,0,370.9335029,-202.225874
Japan,NH3,Industry,-1754.758,-0.3719803,0,-0.3719803
Japan,NH3,Industry,8.917,-2.7454045,0,-3.1173848
Japan,NH3,Industry,,0,4.3218942,-3.1173848
Japan,NH3,Other,,0,36.046072,0
Japan,NH3,Power,,0,1.319823,0
Japan,NH3,Residential/Commercial,,0,0.8864586,0
Japan,NH3,Transport,-15.065,-0.0667392,0,-0.0667392
Japan,NH3,Transport,0,-0.0017172,0,-0.0684564
Japan,NH3,Transport,,0,2.5103014,-0.0684564
Japan,NOX,ALL,,0,520.3962478,0
Japan,NOX,Agriculture,,0,35.1453578,0
Japan,NOX,Industry,-50.811,-12.8462261,0,-12.8462261
Japan,NOX,Industry,0.218,-0.2447658,0,-13.0909919
Japan,NOX,Industry,0.306,-5.4823141,0,-18.573306
Japan,NOX,Industry,0.893,-5.8266106,0,-24.3999166
Japan,NOX,Industry,1.34,-7.0416797,0,-31.4415963
Japan,NOX,Industry,1.978,-5.3541393,0,-36.7957356
Japan,NOX,Industry,5.019,-5.5226041,0,-42.3183397
Japan,NOX,Industry,7.521,-9.0174668,0,-51.3358065
Japan,NOX,Industry,9.814,-6.3958415,0,-57.731648
Japan,NOX,Industry,9.964,-2.7316661,0,-60.4633141
Japan,NOX,Industry,1240.298,-1.6580837,0,-62.1213978
Japan,NOX,Industry,,0,134.1117689,-62.1213978
Japan,NOX,Other,,0,21.001,0
Japan,NOX,Power,2.601,-0.1501864,0,-0.1501864
Japan,NOX,Power,21.489,-0.221094,0,-0.3712804
Japan,NOX,Power,,0,51.914215,-0.3712804
Japan,NOX,Residential/Commercial,0,-0.0187635,0,-0.0187635
Japan,NOX,Residential/Commercial,1.24,-0.3813062,0,-0.4000697
Japan,NOX,Residential/Commercial,2.404,-2.2981853,0,-2.698255
Japan,NOX,Residential/Commercial,4.267,-4.2446482,0,-6.9429032
Japan,NOX,Residential/Commercial,4.291,-1.4496278,0,-8.392531
Japan,NOX,Residential/Commercial,7,-2.0327108,0,-10.4252418
Japan,NOX,Residential/Commercial,12.475,-3.0098976,0,-13.4351394
Japan,NOX,Residential/Commercial,16.179,-6.1199691,0,-19.5551085
Japan,NOX,Residential/Commercial,17.09,-4.040808,0,-23.5959165
Japan,NOX,Residential/Commercial,,0,61.753057,-23.5959165
Japan,NOX,Transport,-2.779,-0.361826,0,-0.361826
Japan,NOX,Transport,0.012,-2.6174426,0,-2.9792686
Japan,NOX,Transport,0.187,-2.150609,0,-5.1298776
Japan,NOX,Transport,0.443,-1.1918595,0,-6.3217371
Japan,NOX,Transport,0.759,-1.7419697,0,-8.0637068
Japan,NOX,Transport,5.145,-3.0019625,0,-11.0656693
Japan,NOX,Transport,6.003,-0.0676327,0,-11.133302
Japan,NOX,Transport,6.034,-0.8564065,0,-11.9897085
Japan,NOX,Transport,8.931,-1.1515382,0,-13.1412467
Japan,NOX,Transport,14.192,-1.7056424,0,-14.8468891
Japan,NOX,Transport,68.071,-3.8508212,0,-18.6977103
Japan,NOX,Transport,,0,215.4979582,-18.6977103
Japan,NOX,Waste,287.302,-0.7864707,0,-0.7864707
Japan,NOX,Waste,,0,0.9728909,-0.7864707
Japan,PM,ALL,,0,89.4947699,0
Japan,PM,Agriculture,530.446,-0.5074265,0,-0.5074265
Japan,PM,Agriculture,,0,13.5974235,-0.5074265
Japan,PM,Industry,-364.251,-1.7919907,0,-1.7919907
Japan,PM,Industry,0.079,-0.1227154,0,-1.9147061
Japan,PM,Industry,0.413,-0.7599007,0,-2.6746068
Japan,PM,Industry,1.274,-1.6015389,0,-4.2761457
Japan,PM,Industry,2.632,-1.4157536,0,-5.6918993
Japan,PM,Industry,2.752,-1.2940099,0,-6.9859092
Japan,PM,Industry,6.6,-0.8448697,0,-7.8307789
Japan,PM,Industry,27.673,-0.2909672,0,-8.1217461
Japan,PM,Industry,32.81,-0.5831619,0,-8.704908
Japan,PM,Industry,69.311,-0.311827,0,-9.016735
Japan,PM,Industry,1996.855,-1.1409742,0,-10.1577092
Japan,PM,Industry,,0,43.0691388,-10.1577092
Japan,PM,Power,13.317,-0.0294157,0,-0.0294157
Japan,PM,Power,13.976,-0.1502011,0,-0.1796168
Japan,PM,Power,14.357,-0.0508484,0,-0.2304652
Japan,PM,Power,,0,2.4573867,-0.2304652
Japan,PM,Residential/Commercial,0,-0.0589115,0,-0.0589115
Japan,PM,Residential/Commercial,0.195,-0.1352434,0,-0.1941549
Japan,PM,Residential/Commercial,0.239,-0.8834777,0,-1.0776326
Japan,PM,Residential/Commercial,0.531,-0.2557204,0,-1.333353
Japan,PM,Residential/Commercial,1.254,-0.0966191,0,-1.4299721
Japan,PM,Residential/Commercial,3.721,-0.0371902,0,-1.4671623
Japan,PM,Residential/Commercial,3.848,-0.0443102,0,-1.5114725
Japan,PM,Residential/Commercial,22.748,-0.0990226,0,-1.6104951
Japan,PM,Residential/Commercial,27.479,-0.2007869,0,-1.811282
Japan,PM,Residential/Commercial,49.833,-0.0967571,0,-1.9080391
Japan,PM,Residential/Commercial,91.405,-0.0534205,0,-1.9614596
Japan,PM,Residential/Commercial,,0,3.1098821,-1.9614596
Japan,PM,Transport,0.185,-0.007338,0,-0.007338
Japan,PM,Transport,0.234,-0.1733656,0,-0.1807036
Japan,PM,Transport,0.693,-0.0801615,0,-0.2608651
Japan,PM,Transport,2.71,-0.0116986,0,-0.2725637
Japan,PM,Transport,10.124,-0.0463542,0,-0.3189179
Japan,PM,Transport,16.505,-0.0499319,0,-0.3688498
Japan,PM,Transport,17.384,-0.0253717,0,-0.3942215
Japan,PM,Transport,84.058,-0.0034759,0,-0.3976974
Japan,PM,Transport,1455.788,-0.1654062,0,-0.5631036
Japan,PM,Transport,,0,20.6882225,-0.5631036
Japan,PM,Waste,19.228,-0.3572611,0,-0.3572611
Japan,PM,Waste,21.988,-0.9391313,0,-1.2963924
Japan,PM,Waste,22.268,-1.4898664,0,-2.7862588
Japan,PM,Waste,22.556,-0.6239376,0,-3.4101964
Japan,PM,Waste,33.351,-1.1828877,0,-4.5930841
Japan,PM,Waste,44.358,-1.5547763,0,-6.1478604
Japan,PM,Waste,45.326,-0.0996092,0,-6.2474696
Japan,PM,Waste,,0,6.5727163,-6.2474696
Japan,SO2,ALL,,0,203.0642407,0
Japan,SO2,Agriculture,,0,0.2667037,0
Japan,SO2,Industry,0.876,-7.9714322,0,-7.9714322
Japan,SO2,Industry,1.922,-8.2002102,0,-16.1716424
Japan,SO2,Industry,3.5,-7.4801906,0,-23.651833
Japan,SO2,Industry,4.018,-8.0192611,0,-31.6710941
Japan,SO2,Industry,4.179,-8.2427617,0,-39.9138558
Japan,SO2,Industry,4.699,-8.2626399,0,-48.1764957
Japan,SO2,Industry,4.887,-8.2090699,0,-56.3855656
Japan,SO2,Industry,5.98,-7.4008953,0,-63.7864609
Japan,SO2,Industry,7.277,-6.3254942,0,-70.1119551
Japan,SO2,Industry,6785.763,-0.0159572,0,-70.1279123
Japan,SO2,Industry,,0,140.1394919,-70.1279123
Japan,SO2,Other,,0,8,0
Japan,SO2,Power,0.75,-0.3803055,0,-0.3803055
Japan,SO2,Power,3.556,-0.7957831,0,-1.1760886
Japan,SO2,Power,4.149,-0.3032586,0,-1.4793472
Japan,SO2,Power,6.712,-0.0023885,0,-1.4817357
Japan,SO2,Power,64.926,-0.6287988,0,-2.1105345
Japan,SO2,Power,66.026,-1.5745781,0,-3.6851126
Japan,SO2,Power,66.055,-8.0840497,0,-11.7691623
Japan,SO2,Power,,0,21.5767293,-11.7691623
Japan,SO2,Residential/Commercial,6.712,-0.0645156,0,-0.0645156
Japan,SO2,Residential/Commercial,8.813,-0.2462793,0,-0.3107949
Japan,SO2,Residential/Commercial,13.198,-0.3759011,0,-0.686696
Japan,SO2,Residential/Commercial,16.598,-0.0155499,0,-0.7022459
Japan,SO2,Residential/Commercial,,0,11.953738,-0.7022459
Japan,SO2,Transport,,0,20.9545064,0
Japan,SO2,Waste,1165.342,-0.1604173,0,-0.1604173
Japan,SO2,Waste,,0,0.1730714,-0.1604173
Japan,VOC,ALL,,0,1046.385696,0
Japan,VOC,Agriculture,,0,76.3703665,0
Japan,VOC,Industry,-2.039,-320.1047157,0,-320.1047157
Japan,VOC,Industry,37.329,-3.0393924,0,-323.1441081
Japan,VOC,Industry,,0,846.242631,-323.1441081
Japan,VOC,Power,,0,2.6316015,0
Japan,VOC,Residential/Commercial,0,-0.0547199,0,-0.0547199
Japan,VOC,Residential/Commercial,7.776,-1.6723715,0,-1.7270914
Japan,VOC,Residential/Commercial,,0,5.7610423,-1.7270914
Japan,VOC,Transport,-4.865,-0.2066646,0,-0.2066646
Japan,VOC,Transport,40.594,-7.4116283,0,-7.6182929
Japan,VOC,Transport,,0,109.0217352,-7.6182929
Japan,VOC,Waste,31.033,-6.0473199,0,-6.0473199
Japan,VOC,Waste,,0,6.358319,-6.0473199
Mexico,NH3,ALL,,0,1294.397092,0
Mexico,NH3,Agriculture,-0.27,-66.0193823,0,-66.0193823
Mexico,NH3,Agriculture,0.101,-22.7325478,0,-88.7519301
Mexico,NH3,Agriculture,0.152,-92.8376371,0,-181.5895672
Mexico,NH3,Agriculture,0.213,-46.4188186,0,-228.0083858
Mexico,NH3,Agriculture,0.531,-46.4188185,0,-274.4272043
Mexico,NH3,Agriculture,0.581,-46.4188186,0,-320.8460229
Mexico,NH3,Agriculture,0.628,-46.4188185,0,-367.2648414
Mexico,NH3,Agriculture,1.597,-46.4188185,0,-413.6836599
Mexico,NH3,Agriculture,5.561,-44.5821716,0,-458.2658315
Mexico,NH3,Agriculture,,0,1200.801035,-458.2658315
Mexico,NH3,Industry,-25604.67,-0.0032717,0,-0.0032717
Mexico,NH3,Industry,11.503,-1.8189259,0,-1.8221976
Mexico,NH3,Industry,,0,2.5323076,-1.8221976
Mexico,NH3,Other,,0,81.238819,0
Mexico,NH3,Power,19.617,-0.010632,0,-0.010632
Mexico,NH3,Power,,0,0.0534701,-0.010632
Mexico,NH3,Residential/Commercial,,0,0.3517791,0
Mexico,NH3,Transport,-19.347,-4.0824351,0,-4.0824351
Mexico,NH3,Transport,26.845,-0.0070891,0,-4.0895242
Mexico,NH3,Transport,,0,9.4196808,-4.0895242
Mexico,NOX,ALL,,0,1249.154822,0
Mexico,NOX,Agriculture,0.553,-4.2239631,0,-4.2239631
Mexico,NOX,Agriculture,,0,193.7926013,-4.2239631
Mexico,NOX,Industry,-91.898,-0.9115622,0,-0.9115622
Mexico,NOX,Industry,0,-0.4100636,0,-1.3216258
Mexico,NOX,Industry,0.059,-2.5199294,0,-3.8415552
