"","Units","scenario","region","year","value"
"443","MTC","cost_20constraint","Mexico",2005,127.44098939
"444","MTC","cost_20constraint","Mexico",2010,134.929900723
"445","MTC","cost_20constraint","Mexico",2015,136.24117106
"446","MTC","cost_20constraint","Mexico",2020,140.1667555794
"447","MTC","cost_20constraint","Mexico",2025,146.33429109476
"448","MTC","cost_20constraint","Mexico",2030,153.89412309064
"449","MTC","cost_20constraint","Mexico",2035,159.66653090707
"450","MTC","cost_20constraint","Mexico",2040,164.59509863602
"451","MTC","cost_20constraint","Mexico",2045,168.89538308979
"452","MTC","cost_20constraint","Mexico",2050,174.82987369092
"453","MTC","cost_20constraint","Mexico",2055,183.74447851359
"454","MTC","cost_20constraint","Mexico",2060,193.27454666697
"455","MTC","cost_20constraint","Mexico",2065,202.222004475987
"456","MTC","cost_20constraint","Mexico",2070,211.374131570617
"457","MTC","cost_20constraint","Mexico",2075,220.501257056008
"458","MTC","cost_20constraint","Mexico",2080,228.938546525419
"459","MTC","cost_20constraint","Mexico",2085,236.949265197511
"460","MTC","cost_20constraint","Mexico",2090,243.609261244304
"461","MTC","cost_20constraint","Mexico",2095,250.422521015879
"462","MTC","cost_20constraint","Mexico",2100,257.369912470772
"463","MTC","cost_20constraint","Middle East",1975,93.796163
"464","MTC","cost_20constraint","Middle East",1990,201.27123414
"465","MTC","cost_20constraint","Middle East",2005,388.106756606
"466","MTC","cost_20constraint","Middle East",2010,504.530635877
"467","MTC","cost_20constraint","Middle East",2015,587.084176211
"468","MTC","cost_20constraint","Middle East",2020,590.082102786988
"469","MTC","cost_20constraint","Middle East",2025,602.445549731857
"470","MTC","cost_20constraint","Middle East",2030,626.877692909451
"471","MTC","cost_20constraint","Middle East",2035,647.975910799661
"472","MTC","cost_20constraint","Middle East",2040,667.487030748844
"473","MTC","cost_20constraint","Middle East",2045,685.693748075597
"474","MTC","cost_20constraint","Middle East",2050,707.869574295117
"475","MTC","cost_20constraint","Middle East",2055,745.857380341454
"476","MTC","cost_20constraint","Middle East",2060,790.042476863591
"477","MTC","cost_20constraint","Middle East",2065,842.213466294157
"478","MTC","cost_20constraint","Middle East",2070,906.073646158414
"479","MTC","cost_20constraint","Middle East",2075,963.469236968177
"480","MTC","cost_20constraint","Middle East",2080,1013.74328418342
"481","MTC","cost_20constraint","Middle East",2085,1053.97794821641
"482","MTC","cost_20constraint","Middle East",2090,1088.90089330616
"483","MTC","cost_20constraint","Middle East",2095,1110.12338907992
"484","MTC","cost_20constraint","Middle East",2100,1123.3477550807
"485","MTC","cost_20constraint","Pakistan",1975,3.89590699
"486","MTC","cost_20constraint","Pakistan",1990,18.0003097982
"487","MTC","cost_20constraint","Pakistan",2005,35.5339188484
"488","MTC","cost_20constraint","Pakistan",2010,42.34560222037
"489","MTC","cost_20constraint","Pakistan",2015,48.53482949179
"490","MTC","cost_20constraint","Pakistan",2020,55.39815392168
"491","MTC","cost_20constraint","Pakistan",2025,59.027609551267
"492","MTC","cost_20constraint","Pakistan",2030,67.999031511267
"493","MTC","cost_20constraint","Pakistan",2035,77.610606544489
"494","MTC","cost_20constraint","Pakistan",2040,89.409047182355
"495","MTC","cost_20constraint","Pakistan",2045,104.972464653116
"496","MTC","cost_20constraint","Pakistan",2050,120.788822918503
"497","MTC","cost_20constraint","Pakistan",2055,136.640754349413
"498","MTC","cost_20constraint","Pakistan",2060,149.526361055367
"499","MTC","cost_20constraint","Pakistan",2065,164.307020776253
"500","MTC","cost_20constraint","Pakistan",2070,179.466445910869
"501","MTC","cost_20constraint","Pakistan",2075,194.350432914353
"502","MTC","cost_20constraint","Pakistan",2080,210.634952492075
"503","MTC","cost_20constraint","Pakistan",2085,226.296121775649
"504","MTC","cost_20constraint","Pakistan",2090,239.659058087245
"505","MTC","cost_20constraint","Pakistan",2095,253.051068859905
"506","MTC","cost_20constraint","Pakistan",2100,266.17739162508
"507","MTC","cost_20constraint","Russia",1975,274.69758857
"508","MTC","cost_20constraint","Russia",1990,687.3974359
"509","MTC","cost_20constraint","Russia",2005,466.912014413
"510","MTC","cost_20constraint","Russia",2010,482.792997844
"511","MTC","cost_20constraint","Russia",2015,489.06468839
"512","MTC","cost_20constraint","Russia",2020,529.767046984
"513","MTC","cost_20constraint","Russia",2025,532.31374979332
"514","MTC","cost_20constraint","Russia",2030,542.27798765586
"515","MTC","cost_20constraint","Russia",2035,538.25505080234
"516","MTC","cost_20constraint","Russia",2040,530.08200022492
"517","MTC","cost_20constraint","Russia",2045,520.43112882147
"518","MTC","cost_20constraint","Russia",2050,513.45979468337
"519","MTC","cost_20constraint","Russia",2055,510.81864839325
"520","MTC","cost_20constraint","Russia",2060,511.422813258382
"521","MTC","cost_20constraint","Russia",2065,506.425998470659
"522","MTC","cost_20constraint","Russia",2070,512.365272932841
"523","MTC","cost_20constraint","Russia",2075,515.551140516577
"524","MTC","cost_20constraint","Russia",2080,513.132792796447
"525","MTC","cost_20constraint","Russia",2085,512.190204927958
"526","MTC","cost_20constraint","Russia",2090,510.357120660955
"527","MTC","cost_20constraint","Russia",2095,507.343637676663
"528","MTC","cost_20constraint","Russia",2100,506.224251798543
"529","MTC","cost_20constraint","South Africa",1975,30.56798
"530","MTC","cost_20constraint","South Africa",1990,110.80587143884
"531","MTC","cost_20constraint","South Africa",2005,135.97206984
"532","MTC","cost_20constraint","South Africa",2010,147.49665812
"533","MTC","cost_20constraint","South Africa",2015,144.376119075
"534","MTC","cost_20constraint","South Africa",2020,131.636747159909
"535","MTC","cost_20constraint","South Africa",2025,131.484348487924
"536","MTC","cost_20constraint","South Africa",2030,140.596803693179
"537","MTC","cost_20constraint","South Africa",2035,147.727043065384
"538","MTC","cost_20constraint","South Africa",2040,154.163020574834
"539","MTC","cost_20constraint","South Africa",2045,159.249377532757
"540","MTC","cost_20constraint","South Africa",2050,165.424063034794
"541","MTC","cost_20constraint","South Africa",2055,170.869404968321
"542","MTC","cost_20constraint","South Africa",2060,176.20270681094
"543","MTC","cost_20constraint","South Africa",2065,180.666259691305
"544","MTC","cost_20constraint","South Africa",2070,183.45266410481
"545","MTC","cost_20constraint","South Africa",2075,185.456105714699
"546","MTC","cost_20constraint","South Africa",2080,163.562865068231
"547","MTC","cost_20constraint","South Africa",2085,158.017561604957
"548","MTC","cost_20constraint","South Africa",2090,154.016592856898
"549","MTC","cost_20constraint","South Africa",2095,151.318376906019
"550","MTC","cost_20constraint","South Africa",2100,148.546275586511
"551","MTC","cost_20constraint","South America_Northern",1975,10.1968017872
"552","MTC","cost_20constraint","South America_Northern",1990,29.4434832084
"553","MTC","cost_20constraint","South America_Northern",2005,45.315720995466
"554","MTC","cost_20constraint","South America_Northern",2010,57.9726238026
"555","MTC","cost_20constraint","South America_Northern",2015,48.93943717643
"556","MTC","cost_20constraint","South America_Northern",2020,33.2637713130507
"557","MTC","cost_20constraint","South America_Northern",2025,34.5405921529318
"558","MTC","cost_20constraint","South America_Northern",2030,38.043110413618
"559","MTC","cost_20constraint","South America_Northern",2035,38.2380019385263
"560","MTC","cost_20constraint","South America_Northern",2040,40.1483064368208
"561","MTC","cost_20constraint","South America_Northern",2045,44.1021180531913
"562","MTC","cost_20constraint","South America_Northern",2050,44.5231987006854
"563","MTC","cost_20constraint","South America_Northern",2055,44.6957196439633
"564","MTC","cost_20constraint","South America_Northern",2060,45.572358758353
"565","MTC","cost_20constraint","South America_Northern",2065,47.537473859248
"566","MTC","cost_20constraint","South America_Northern",2070,50.871757220382
"567","MTC","cost_20constraint","South America_Northern",2075,55.046116676395
"568","MTC","cost_20constraint","South America_Northern",2080,59.093954670671
"569","MTC","cost_20constraint","South America_Northern",2085,62.4359339609271
"570","MTC","cost_20constraint","South America_Northern",2090,64.6120008565199
"571","MTC","cost_20constraint","South America_Northern",2095,66.0414213348876
"572","MTC","cost_20constraint","South America_Northern",2100,67.3875007225619
"573","MTC","cost_20constraint","South America_Southern",1975,11.4595868
"574","MTC","cost_20constraint","South America_Southern",1990,24.219490149
"575","MTC","cost_20constraint","South America_Southern",2005,40.53509607
"576","MTC","cost_20constraint","South America_Southern",2010,54.05683784
"577","MTC","cost_20constraint","South America_Southern",2015,62.114181952
"578","MTC","cost_20constraint","South America_Southern",2020,67.172227336
"579","MTC","cost_20constraint","South America_Southern",2025,71.5901976971
"580","MTC","cost_20constraint","South America_Southern",2030,77.01865522652
"581","MTC","cost_20constraint","South America_Southern",2035,81.61841173251
"582","MTC","cost_20constraint","South America_Southern",2040,86.14633205677
"583","MTC","cost_20constraint","South America_Southern",2045,90.26187776308
"584","MTC","cost_20constraint","South America_Southern",2050,94.36961213731
"585","MTC","cost_20constraint","South America_Southern",2055,99.40791353844
"586","MTC","cost_20constraint","South America_Southern",2060,105.242776230459
"587","MTC","cost_20constraint","South America_Southern",2065,110.310735051213
"588","MTC","cost_20constraint","South America_Southern",2070,115.061713306803
"589","MTC","cost_20constraint","South America_Southern",2075,118.771298130662
"590","MTC","cost_20constraint","South America_Southern",2080,121.486534430131
"591","MTC","cost_20constraint","South America_Southern",2085,124.090134704908
"592","MTC","cost_20constraint","South America_Southern",2090,125.609595583651
"593","MTC","cost_20constraint","South America_Southern",2095,126.878919950261
"594","MTC","cost_20constraint","South America_Southern",2100,128.063562001983
"595","MTC","cost_20constraint","South Asia",1975,2.912686694
"596","MTC","cost_20constraint","South Asia",1990,7.26684275803
"597","MTC","cost_20constraint","South Asia",2005,18.837419710445
"598","MTC","cost_20constraint","South Asia",2010,24.711533291581
"599","MTC","cost_20constraint","South Asia",2015,36.472578583758
"600","MTC","cost_20constraint","South Asia",2020,46.58537555557
"601","MTC","cost_20constraint","South Asia",2025,54.5887381818251
"602","MTC","cost_20constraint","South Asia",2030,64.4946618011904
"603","MTC","cost_20constraint","South Asia",2035,74.3752458718622
"604","MTC","cost_20constraint","South Asia",2040,85.2865744522503
"605","MTC","cost_20constraint","South Asia",2045,96.0957449918322
"606","MTC","cost_20constraint","South Asia",2050,110.175740046124
"607","MTC","cost_20constraint","South Asia",2055,127.068372677002
"608","MTC","cost_20constraint","South Asia",2060,144.778491170813
"609","MTC","cost_20constraint","South Asia",2065,161.163727223903
"610","MTC","cost_20constraint","South Asia",2070,175.563968948925
"611","MTC","cost_20constraint","South Asia",2075,190.126656708402
"612","MTC","cost_20constraint","South Asia",2080,206.982530564204
"613","MTC","cost_20constraint","South Asia",2085,225.038697054619
"614","MTC","cost_20constraint","South Asia",2090,244.790843561726
"615","MTC","cost_20constraint","South Asia",2095,268.85555923346
"616","MTC","cost_20constraint","South Asia",2100,306.343264896008
"617","MTC","cost_20constraint","South Korea",1975,10.74297788
"618","MTC","cost_20constraint","South Korea",1990,76.419442411452
"619","MTC","cost_20constraint","South Korea",2005,144.7092859435
"620","MTC","cost_20constraint","South Korea",2010,169.81343217652
"621","MTC","cost_20constraint","South Korea",2015,181.484604031588
"622","MTC","cost_20constraint","South Korea",2020,178.279703627344
"623","MTC","cost_20constraint","South Korea",2025,172.211579396797
"624","MTC","cost_20constraint","South Korea",2030,164.313139310162
"625","MTC","cost_20constraint","South Korea",2035,159.29552593628
"626","MTC","cost_20constraint","South Korea",2040,155.492796041098
"627","MTC","cost_20constraint","South Korea",2045,149.987655156758
"628","MTC","cost_20constraint","South Korea",2050,144.466803020562
"629","MTC","cost_20constraint","South Korea",2055,140.216886720812
"630","MTC","cost_20constraint","South Korea",2060,136.278030108528
"631","MTC","cost_20constraint","South Korea",2065,131.597478289959
"632","MTC","cost_20constraint","South Korea",2070,126.669112965096
"633","MTC","cost_20constraint","South Korea",2075,122.008205059759
"634","MTC","cost_20constraint","South Korea",2080,112.251803684231
"635","MTC","cost_20constraint","South Korea",2085,103.719997032589
"636","MTC","cost_20constraint","South Korea",2090,96.5960035970628
"637","MTC","cost_20constraint","South Korea",2095,91.4176229668845
"638","MTC","cost_20constraint","South Korea",2100,86.9920222250878
"639","MTC","cost_20constraint","Southeast Asia",1975,38.19235903
"640","MTC","cost_20constraint","Southeast Asia",1990,120.78878222142
"641","MTC","cost_20constraint","Southeast Asia",2005,233.89700743198
"642","MTC","cost_20constraint","Southeast Asia",2010,282.33468404
"643","MTC","cost_20constraint","Southeast Asia",2015,326.69393828101
"644","MTC","cost_20constraint","Southeast Asia",2020,378.269908504573
"645","MTC","cost_20constraint","Southeast Asia",2025,424.079141880028
"646","MTC","cost_20constraint","Southeast Asia",2030,464.199598154645
"647","MTC","cost_20constraint","Southeast Asia",2035,494.884438229819
"648","MTC","cost_20constraint","Southeast Asia",2040,523.834738397367
"649","MTC","cost_20constraint","Southeast Asia",2045,546.989342598805
"650","MTC","cost_20constraint","Southeast Asia",2050,573.377034602946
"651","MTC","cost_20constraint","Southeast Asia",2055,605.169271425854
"652","MTC","cost_20constraint","Southeast Asia",2060,640.314950760548
"653","MTC","cost_20constraint","Southeast Asia",2065,672.433450785842
"654","MTC","cost_20constraint","Southeast Asia",2070,701.132055993463
"655","MTC","cost_20constraint","Southeast Asia",2075,722.784967889597
"656","MTC","cost_20constraint","Southeast Asia",2080,734.246786021778
"657","MTC","cost_20constraint","Southeast Asia",2085,749.123312991275
"658","MTC","cost_20constraint","Southeast Asia",2090,762.93202523167
"659","MTC","cost_20constraint","Southeast Asia",2095,775.017947679093
"660","MTC","cost_20constraint","Southeast Asia",2100,784.844300633104
"661","MTC","cost_20constraint","Taiwan",1975,7.0588046302
"662","MTC","cost_20constraint","Taiwan",1990,35.9482324021
"663","MTC","cost_20constraint","Taiwan",2005,79.14951934726
"664","MTC","cost_20constraint","Taiwan",2010,79.34489852503
"665","MTC","cost_20constraint","Taiwan",2015,78.214659499157
"666","MTC","cost_20constraint","Taiwan",2020,83.09749161588
